trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.002, 'e': 0.933766344867846}",20,0,-156.00304018529744,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
185,False,"{'a': 0.002, 'e': 0.9330487113337409}",25,0,-128.25583363650262,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
186,False,"{'a': 0.002, 'e': 0.9323273456060345}",20,0,-53.25527307288559,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
187,False,"{'a': 0.002, 'e': 0.9316022505701886}",20,13,-13.457883122688335,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.002, 'e': 0.9308734291265828}",25,0,-131.31328489783667,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
189,False,"{'a': 0.002, 'e': 0.9301408841905014}",25,0,-111.67178407272854,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
190,False,"{'a': 0.002, 'e': 0.9294046186921237}",30,0,-209.49160674682142,"{0: 17, 1: 2, 2: 6, 3: 2, 4: 3}",0
191,False,"{'a': 0.002, 'e': 0.9286646355765102}",20,0,-105.10580517489218,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
192,False,"{'a': 0.002, 'e': 0.9279209378035927}",30,0,-41.924383294586335,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
193,False,"{'a': 0.002, 'e': 0.9271735283481612}",20,0,-145.95712658817953,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
194,False,"{'a': 0.002, 'e': 0.9264224101998526}",20,0,-93.81438507385717,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
195,False,"{'a': 0.002, 'e': 0.9256675863631385}",25,0,-161.0118768830841,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
196,False,"{'a': 0.002, 'e': 0.9249090598573131}",25,0,-171.57380418848157,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
197,False,"{'a': 0.002, 'e': 0.9241468337164814}",30,0,-123.91542684089849,"{0: 19, 1: 7, 2: 2, 3: 0, 4: 2}",0
198,False,"{'a': 0.002, 'e': 0.9233809109895471}",25,0,-145.77718342736873,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
199,False,"{'a': 0.002, 'e': 0.9226112947402}",30,0,-65.84491406698531,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
200,False,"{'a': 0.002, 'e': 0.9218379880469041}",25,8,-53.597233494110554,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 0}",1
201,False,"{'a': 0.002, 'e': 0.9210609940028851}",20,0,-77.35039218624762,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
202,False,"{'a': 0.002, 'e': 0.9202803157161181}",20,11,12.891167180631916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.002, 'e': 0.9194959563093155}",20,5,-79.44356948812218,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
204,False,"{'a': 0.002, 'e': 0.9187079189199134}",20,0,-68.19819757658794,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
205,False,"{'a': 0.002, 'e': 0.9179162067000607}",25,0,-82.52842358905664,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
206,False,"{'a': 0.002, 'e': 0.9171208228166051}",20,0,-67.93432381069914,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
207,False,"{'a': 0.002, 'e': 0.916321770451081}",30,0,-81.14857481753656,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
208,False,"{'a': 0.002, 'e': 0.9155190527996969}",20,0,-43.25634698628461,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
209,False,"{'a': 0.002, 'e': 0.9147126730733223}",30,0,-137.14889337772453,"{0: 14, 1: 4, 2: 11, 3: 1, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.913902634497475}",20,0,-95.96661249631356,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
211,False,"{'a': 0.002, 'e': 0.9130889403123083}",30,0,-235.50201234783168,"{0: 16, 1: 3, 2: 6, 3: 1, 4: 4}",0
212,False,"{'a': 0.002, 'e': 0.9122715937725977}",20,0,-64.22563255479822,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
213,False,"{'a': 0.002, 'e': 0.9114505981477284}",25,16,-4.142681478836293,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.002, 'e': 0.9106259567216819}",25,0,-206.88960076686834,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
215,False,"{'a': 0.002, 'e': 0.9097976727930226}",25,0,-116.19089671454851,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
216,False,"{'a': 0.002, 'e': 0.9089657496748851}",20,6,-68.02028896377782,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 1}",1
217,False,"{'a': 0.002, 'e': 0.9081301906949609}",20,0,-185.91617222505766,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
218,False,"{'a': 0.002, 'e': 0.9072909991954848}",25,0,-197.80989083308208,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
219,False,"{'a': 0.002, 'e': 0.9064481785332217}",25,0,-102.84728575935175,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
220,False,"{'a': 0.002, 'e': 0.9056017320794529}",25,0,-36.78233452620925,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
221,False,"{'a': 0.002, 'e': 0.9047516632199635}",35,16,-71.54448105897588,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 0}",1
222,False,"{'a': 0.002, 'e': 0.9038979753550274}",25,0,-138.73287156931235,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
223,False,"{'a': 0.002, 'e': 0.903040671899395}",20,0,-177.1232074654475,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
224,False,"{'a': 0.002, 'e': 0.9021797562822791}",20,0,-102.57848081995199,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
225,False,"{'a': 0.002, 'e': 0.901315231947341}",20,11,-91.05539559918502,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 2}",1
226,False,"{'a': 0.002, 'e': 0.9004471023526769}",20,0,-64.42870719019614,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
227,False,"{'a': 0.002, 'e': 0.899575370970804}",25,3,-91.32688102109313,"{0: 14, 1: 4, 2: 1, 3: 2, 4: 1}",1
228,False,"{'a': 0.002, 'e': 0.8987000412886466}",35,0,-271.17129533521046,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 5}",0
229,False,"{'a': 0.002, 'e': 0.8978211168075223}",25,0,-107.56220293161799,"{0: 13, 1: 3, 2: 7, 3: 2, 4: 0}",0
230,False,"{'a': 0.002, 'e': 0.896938601043128}",25,0,-90.54675587837681,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
231,False,"{'a': 0.002, 'e': 0.8960524975255253}",20,0,-127.95266343630784,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
232,False,"{'a': 0.002, 'e': 0.8951628097991272}",25,4,-68.28065213407794,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 1}",1
233,False,"{'a': 0.002, 'e': 0.8942695414226836}",20,13,-0.08689160076279467,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.002, 'e': 0.8933726959692665}",25,1,-70.45973045717348,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 1}",1
235,False,"{'a': 0.002, 'e': 0.8924722770262568}",30,0,-32.189806791187564,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
236,False,"{'a': 0.002, 'e': 0.8915682881953289}",20,0,-168.15611207907997,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
237,False,"{'a': 0.002, 'e': 0.890660733092437}",30,7,-122.06389221627886,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 2}",1
238,False,"{'a': 0.002, 'e': 0.8897496153478003}",25,0,-194.87275937292134,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
239,False,"{'a': 0.002, 'e': 0.8888349386058886}",20,0,-5.323507404631275,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
240,False,"{'a': 0.002, 'e': 0.8879167065254074}",20,0,-102.80865082778874,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
241,False,"{'a': 0.002, 'e': 0.8869949227792842}",20,0,-35.86800943207868,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
242,False,"{'a': 0.002, 'e': 0.8860695910546524}",20,0,-124.92450383764181,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
243,False,"{'a': 0.002, 'e': 0.8851407150528379}",20,9,-77.96516252939703,"{0: 5, 1: 3, 2: 1, 3: 1, 4: 1}",1
244,False,"{'a': 0.002, 'e': 0.8842082984893433}",25,0,-59.15071175299237,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",1
245,False,"{'a': 0.002, 'e': 0.8832723450938338}",25,0,-63.81878969069337,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.8823328586101216}",25,0,-167.6516655217073,"{0: 14, 1: 3, 2: 3, 3: 3, 4: 2}",0
247,False,"{'a': 0.002, 'e': 0.8813898427961513}",20,0,-27.592178872407807,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
248,False,"{'a': 0.002, 'e': 0.880443301423985}",25,0,-70.39420252516723,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.879493238279787}",25,15,-20.217723166283285,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
250,False,"{'a': 0.002, 'e': 0.8785396571638084}",25,0,-256.67468953590435,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 5}",0
251,False,"{'a': 0.002, 'e': 0.8775825618903728}",30,20,-36.31674340572087,"{0: 7, 1: 1, 2: 0, 3: 2, 4: 0}",1
252,False,"{'a': 0.002, 'e': 0.8766219562878595}",20,0,-124.43985837596045,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
253,False,"{'a': 0.002, 'e': 0.87565784419869}",20,0,-102.85446957599146,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
254,False,"{'a': 0.002, 'e': 0.8746902294793112}",30,0,-218.82398439759743,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
255,False,"{'a': 0.002, 'e': 0.8737191160001807}",30,23,-30.889817449964344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
256,False,"{'a': 0.002, 'e': 0.8727445076457513}",20,8,-55.57189436063671,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
257,False,"{'a': 0.002, 'e': 0.8717664083144548}",25,8,-114.71965715212215,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 2}",1
258,False,"{'a': 0.002, 'e': 0.8707848219186876}",20,15,-35.81724333145577,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.002, 'e': 0.8697997523847936}",25,0,-44.49462505425855,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
260,False,"{'a': 0.002, 'e': 0.8688112036530499}",25,0,-171.76660324350743,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
261,False,"{'a': 0.002, 'e': 0.8678191796776499}",25,0,-125.19635813005982,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
262,False,"{'a': 0.002, 'e': 0.8668236844266883}",25,0,-26.37615674719183,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
263,False,"{'a': 0.002, 'e': 0.8658247218821449}",20,0,-94.86336390266028,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
264,False,"{'a': 0.002, 'e': 0.8648222960398682}",20,0,-119.83924588796717,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
265,False,"{'a': 0.002, 'e': 0.8638164109095605}",20,0,-68.56047587437425,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
266,False,"{'a': 0.002, 'e': 0.862807070514761}",30,0,-174.15860770434676,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
267,False,"{'a': 0.002, 'e': 0.8617942788928298}",25,0,-53.2216539582036,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
268,False,"{'a': 0.002, 'e': 0.8607780400949321}",25,0,-117.76208952810175,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.8597583581860216}",20,0,-33.70174248705349,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
270,False,"{'a': 0.002, 'e': 0.8587352372448249}",25,0,-152.65557469739713,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
271,False,"{'a': 0.002, 'e': 0.8577086813638242}",20,0,-93.91357877605043,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
272,False,"{'a': 0.002, 'e': 0.8566786946492415}",35,0,-110.14711524065004,"{0: 26, 1: 3, 2: 4, 3: 0, 4: 2}",0
273,False,"{'a': 0.002, 'e': 0.8556452812210225}",25,0,-87.13647168904794,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
274,False,"{'a': 0.002, 'e': 0.8546084452128195}",20,0,-82.9520470855612,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
275,False,"{'a': 0.002, 'e': 0.8535681907719751}",20,6,-38.751934205375306,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
276,False,"{'a': 0.002, 'e': 0.8525245220595057}",20,0,-85.54602250290272,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
277,False,"{'a': 0.002, 'e': 0.8514774432500848}",25,0,-96.37897357639704,"{0: 17, 1: 4, 2: 1, 3: 2, 4: 1}",0
278,False,"{'a': 0.002, 'e': 0.8504269585320262}",30,0,-247.04834629469676,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 5}",0
279,False,"{'a': 0.002, 'e': 0.8493730721072673}",20,0,-102.08428147788317,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
280,False,"{'a': 0.002, 'e': 0.8483157881913526}",30,0,-121.44483025659649,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
281,False,"{'a': 0.002, 'e': 0.8472551110134161}",20,0,-141.12585319632046,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
282,False,"{'a': 0.002, 'e': 0.8461910448161652}",20,0,-69.91071885510418,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
283,False,"{'a': 0.002, 'e': 0.8451235938558634}",20,0,-65.47882986587517,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
284,False,"{'a': 0.002, 'e': 0.844052762402313}",25,0,-104.39540354286763,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
285,False,"{'a': 0.002, 'e': 0.8429785547388383}",20,2,-148.86625027379876,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 3}",1
286,False,"{'a': 0.002, 'e': 0.8419009751622687}",20,0,-115.24650178142238,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
287,False,"{'a': 0.002, 'e': 0.840820027982921}",25,0,-76.52478226206364,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
288,False,"{'a': 0.002, 'e': 0.8397357175245823}",20,0,-61.84501312282465,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
289,False,"{'a': 0.002, 'e': 0.8386480481244933}",30,1,-170.55560183725788,"{0: 14, 1: 7, 2: 5, 3: 1, 4: 2}",1
290,False,"{'a': 0.002, 'e': 0.8375570241333301}",25,8,-64.31414967119721,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
291,False,"{'a': 0.002, 'e': 0.8364626499151869}",30,0,-111.64652748067454,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
292,False,"{'a': 0.002, 'e': 0.8353649298475594}",20,13,-9.252257004313558,"{0: 4, 1: 3, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.002, 'e': 0.8342638683213264}",20,0,-24.758842401680123,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
294,False,"{'a': 0.002, 'e': 0.8331594697407324}",30,0,-98.78722872772428,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
295,False,"{'a': 0.002, 'e': 0.8320517385233703}",25,0,-133.76299043586295,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
296,False,"{'a': 0.002, 'e': 0.8309406791001634}",20,0,-59.971275748873055,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
297,False,"{'a': 0.002, 'e': 0.8298262959153483}",25,0,-118.02701655732196,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
298,False,"{'a': 0.002, 'e': 0.8287085934264558}",20,0,-157.8755513819544,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
299,False,"{'a': 0.002, 'e': 0.8275875761042946}",25,0,-8.17495105138995,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
300,False,"{'a': 0.002, 'e': 0.8264632484329323}",20,0,-18.854655693512633,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
301,False,"{'a': 0.002, 'e': 0.8253356149096783}",25,0,-53.87606961319983,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
302,False,"{'a': 0.002, 'e': 0.8242046800450651}",25,14,13.677203985972287,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.8230704483628307}",30,0,-133.30673944378813,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
304,False,"{'a': 0.002, 'e': 0.8219329243999003}",30,0,-157.787752883818,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
305,False,"{'a': 0.002, 'e': 0.8207921127063681}",25,16,3.558228707197264,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.002, 'e': 0.8196480178454795}",20,0,-50.85781280767145,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
307,False,"{'a': 0.002, 'e': 0.8185006443936125}",20,0,-84.38908038819827,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
308,False,"{'a': 0.002, 'e': 0.8173499969402591}",20,0,-121.49704054007343,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
309,False,"{'a': 0.002, 'e': 0.8161960800880078}",20,0,-73.31579693378269,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
310,False,"{'a': 0.002, 'e': 0.8150388984525244}",20,1,-105.9598976876121,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 1}",1
311,False,"{'a': 0.002, 'e': 0.8138784566625339}",25,4,-44.11995219065548,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
312,False,"{'a': 0.002, 'e': 0.812714759359802}",20,0,-112.29115413150406,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
313,False,"{'a': 0.002, 'e': 0.8115478111991162}",25,0,-131.3753523781602,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
314,False,"{'a': 0.002, 'e': 0.8103776168482677}",30,0,-141.65941024376824,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
315,False,"{'a': 0.002, 'e': 0.8092041809880323}",25,17,12.711925501675598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.002, 'e': 0.8080275083121519}",30,0,-72.75548363547382,"{0: 21, 1: 5, 2: 1, 3: 3, 4: 0}",0
317,False,"{'a': 0.002, 'e': 0.8068476035273155}",20,7,-2.4646566215364683,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.002, 'e': 0.8056644713531409}",20,0,-84.42188971813336,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
319,False,"{'a': 0.002, 'e': 0.8044781165221552}",20,4,-70.12826066005582,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
320,False,"{'a': 0.002, 'e': 0.8032885437797759}",25,0,-157.10752006938392,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
321,False,"{'a': 0.002, 'e': 0.8020957578842927}",25,0,-23.0690076572578,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
322,False,"{'a': 0.002, 'e': 0.8008997636068472}",20,0,-70.40338833127113,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
323,False,"{'a': 0.002, 'e': 0.7997005657314152}",25,0,-86.58690132301982,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
324,False,"{'a': 0.002, 'e': 0.7984981690547867}",20,0,-119.66360647819249,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
325,False,"{'a': 0.002, 'e': 0.7972925783865465}",25,9,-33.138128893806766,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
326,False,"{'a': 0.002, 'e': 0.7960837985490559}",20,0,-88.88409016031318,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
327,False,"{'a': 0.002, 'e': 0.7948718343774324}",20,6,-69.4821422307091,"{0: 5, 1: 2, 2: 7, 3: 0, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.7936566907195313}",25,0,-113.27961888170644,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
329,False,"{'a': 0.002, 'e': 0.7924383724359255}",25,3,-22.366578122724587,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 0}",1
330,False,"{'a': 0.002, 'e': 0.7912168843998866}",25,0,-21.173632786665937,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
331,False,"{'a': 0.002, 'e': 0.7899922314973651}",25,12,-27.887154130976924,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
332,False,"{'a': 0.002, 'e': 0.7887644186269709}",20,6,-24.828033473947166,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
333,False,"{'a': 0.002, 'e': 0.7875334506999538}",25,7,-112.00410929867833,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 2}",1
334,False,"{'a': 0.002, 'e': 0.7862993326401839}",20,0,-105.6033468249415,"{0: 10, 1: 7, 2: 1, 3: 0, 4: 2}",0
335,False,"{'a': 0.002, 'e': 0.785062069384132}",25,8,-56.46500046182703,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
336,False,"{'a': 0.002, 'e': 0.7838216658808492}",20,0,-32.55175042450038,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
337,False,"{'a': 0.002, 'e': 0.7825781270919481}",30,0,-152.13211751886982,"{0: 16, 1: 7, 2: 5, 3: 0, 4: 2}",0
338,False,"{'a': 0.002, 'e': 0.781331457991582}",20,0,-64.70712330675406,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
339,False,"{'a': 0.002, 'e': 0.7800816635664256}",30,0,-97.63932345906301,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
340,False,"{'a': 0.002, 'e': 0.7788287488156552}",20,0,-44.39428264139152,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
341,False,"{'a': 0.002, 'e': 0.7775727187509279}",25,0,-169.8843424284175,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
342,False,"{'a': 0.002, 'e': 0.7763135783963624}",30,8,-31.85508170023409,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
343,False,"{'a': 0.002, 'e': 0.7750513327885183}",25,0,-118.26159381763082,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
344,False,"{'a': 0.002, 'e': 0.7737859869763766}",25,7,-23.155209573333572,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.7725175460213186}",30,0,-108.71223398743544,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
346,False,"{'a': 0.002, 'e': 0.7712460149971065}",20,13,-41.731468343564934,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
347,False,"{'a': 0.002, 'e': 0.7699713989898629}",25,1,-11.456543370285548,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
348,False,"{'a': 0.002, 'e': 0.7686937030980499}",20,0,-122.04504950250788,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
349,False,"{'a': 0.002, 'e': 0.7674129324324493}",20,12,-49.8614022409393,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
350,False,"{'a': 0.002, 'e': 0.7661290921161423}",20,0,-22.975685650642312,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
351,False,"{'a': 0.002, 'e': 0.7648421872844884}",25,14,-60.13551173341806,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
352,False,"{'a': 0.002, 'e': 0.7635522230851051}",30,11,-97.27611472943657,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 2}",1
353,False,"{'a': 0.002, 'e': 0.7622592046778476}",20,0,-54.81764315481027,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
354,False,"{'a': 0.002, 'e': 0.7609631372347876}",30,1,-116.6417530173798,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 2}",1
355,False,"{'a': 0.002, 'e': 0.7596640259401933}",25,5,-57.28667207392175,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.7583618759905082}",30,5,-70.50161999642302,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",1
357,False,"{'a': 0.002, 'e': 0.7570566925943303}",20,3,-80.96736098522899,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 1}",1
358,False,"{'a': 0.002, 'e': 0.7557484809723913}",30,0,-132.9277875955369,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
359,False,"{'a': 0.002, 'e': 0.7544372463575362}",30,0,-117.21194530905473,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
360,False,"{'a': 0.002, 'e': 0.7531229939947015}",20,3,-36.07995897485397,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.751805729140895}",20,0,-129.3304268555413,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
362,False,"{'a': 0.002, 'e': 0.7504854570651743}",35,0,-67.48978243978195,"{0: 26, 1: 4, 2: 4, 3: 0, 4: 1}",0
363,False,"{'a': 0.002, 'e': 0.7491621830486261}",20,0,-64.81156851319048,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
364,False,"{'a': 0.002, 'e': 0.7478359123843445}",25,2,-56.944646610573564,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 0}",1
365,False,"{'a': 0.002, 'e': 0.7465066503774105}",25,3,-72.09781753053268,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 1}",1
366,False,"{'a': 0.002, 'e': 0.7451744023448704}",30,18,-0.5432892445492028,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
367,False,"{'a': 0.002, 'e': 0.7438391736157144}",20,0,-123.68679988881885,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
