trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
114,False,"{'a': 0.5, 'e': 0.22999999999999954}",25,18,12.88371068721691,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.22499999999999953}",35,12,19.886645274744936,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.21999999999999953}",20,13,-28.80790199511577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.21499999999999952}",20,0,4.3620266303773,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.20999999999999952}",20,0,-40.35876067647638,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.20499999999999952}",25,17,-25.657283589147056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
120,False,"{'a': 0.5, 'e': 0.1999999999999995}",20,9,19.104014082925644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.1949999999999995}",20,16,8.89161377961545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.1899999999999995}",25,10,-3.354445428903087,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.1849999999999995}",20,0,21.94606598034032,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.1799999999999995}",20,10,-5.727139851921051,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.1749999999999995}",25,9,27.522103982333615,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.16999999999999948}",30,8,-15.628601734545384,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.16499999999999948}",20,6,-16.266802397298317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
128,False,"{'a': 0.5, 'e': 0.15999999999999948}",20,0,21.54596288386228,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.15499999999999947}",25,14,16.238130386401856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.14999999999999947}",35,17,13.205959848467977,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.14499999999999946}",20,14,4.356987278826981,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.13999999999999946}",20,10,-21.797153870705532,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
133,False,"{'a': 0.5, 'e': 0.13499999999999945}",25,0,9.445249406844757,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.12999999999999945}",35,25,19.854832396690075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.12499999999999944}",25,12,15.637571782966585,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.11999999999999944}",20,0,-12.757518844192955,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.11499999999999944}",20,12,12.95679685557104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.10999999999999943}",25,5,-17.14729555075119,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
139,False,"{'a': 0.5, 'e': 0.10499999999999943}",25,12,21.60203123180805,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.09999999999999942}",20,5,-18.230215795426354,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.09499999999999942}",30,13,20.774268405344014,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.08999999999999941}",20,0,-25.539013589677953,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
143,False,"{'a': 0.5, 'e': 0.08499999999999941}",20,0,28.7916625195264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.0799999999999994}",20,0,16.475032094078976,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.0749999999999994}",20,15,12.362600916594452,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.0699999999999994}",20,10,5.626952420891331,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.06499999999999939}",30,0,8.353453058775013,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.059999999999999394}",35,11,32.230049508659384,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.0549999999999994}",25,0,39.25531176941067,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.0499999999999994}",20,13,13.717611713697938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,17,13.255024278847277,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,12,13.652300681641593,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,18,24.37289961426949,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,18,24.194613666858782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,20,16.15399676646971,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,1,-11.665516225222552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,True,"{'a': 0, 'e': 0}",25,7,34.875639514399204,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,17,14.550024962686193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,14,16.016220077563986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,13,30.63076116889644,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,11,25.209776990490486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,0,-3.2792466459571328,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
13,True,"{'a': 0, 'e': 0}",20,8,20.06262531667242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,0,-10.048481785582359,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
15,True,"{'a': 0, 'e': 0}",35,13,29.723092078655945,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,13,19.653711662209428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,6,23.3167611258972,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,14,9.990460860530874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,16,-16.33929669505937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
20,True,"{'a': 0, 'e': 0}",30,15,22.529852402713864,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,16,6.241910153769171,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",30,15,27.44051119020208,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",30,6,42.09796625019403,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,0,25.16677650575234,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
25,True,"{'a': 0, 'e': 0}",25,16,17.961427409653016,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",30,22,19.062455291937482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,8,22.469369962087416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",35,26,16.353649107649847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,0,38.1656524470023,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0}",25,0,41.56681641111344,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0, 'e': 0}",20,14,9.824623393586343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,8,20.068193314797007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,7,26.642233126123354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,0,35.52781668857228,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,18,9.69791778278564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",20,12,14.653776153714155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",30,20,11.362753863767413,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,11,13.757138196427206,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,1,5.9938357374434155,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
