trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
22,True,"{'a': 0, 'e': 0}",30,10,25.560352246182457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,15,10.093513424904053,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,11,11.782518002140586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,0,27.59775395726384,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,True,"{'a': 0, 'e': 0}",30,10,-11.544526086971167,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
27,True,"{'a': 0, 'e': 0}",20,7,-32.98324286934248,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
28,True,"{'a': 0, 'e': 0}",20,0,-44.31395999144592,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
29,True,"{'a': 0, 'e': 0}",20,0,26.684219929729846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0}",25,0,28.559412369440466,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0, 'e': 0}",20,0,28.57988588220319,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0, 'e': 0}",35,7,29.868237631018193,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",30,18,21.009417058122896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,20,8.35134354151169,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,0,34.17666076276102,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",25,0,-19.546439469381234,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
37,True,"{'a': 0, 'e': 0}",30,0,13.186417200444776,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
