trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1425,False,"{'a': 0.009, 'e': 0.9690040466258784}",30,0,-236.18651119480091,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
1426,False,"{'a': 0.009, 'e': 0.9667414285979797}",20,0,-72.25488171784511,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1427,False,"{'a': 0.009, 'e': 0.9644005050429293}",35,0,-264.7795801395052,"{0: 21, 1: 0, 2: 8, 3: 2, 4: 4}",0
1428,False,"{'a': 0.009, 'e': 0.9619814655742552}",25,0,-77.66984848510623,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1429,False,"{'a': 0.009, 'e': 0.9594845061328312}",20,0,-14.148633307429197,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1430,False,"{'a': 0.009, 'e': 0.9569098289710072}",25,11,-58.42909381009582,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
1431,False,"{'a': 0.009, 'e': 0.9542576426362255}",25,0,-131.48844369539492,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
1432,False,"{'a': 0.009, 'e': 0.9515281619541293}",20,0,-79.16384635579814,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1433,False,"{'a': 0.009, 'e': 0.9487216080111613}",25,0,-139.84856608780086,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
1434,False,"{'a': 0.009, 'e': 0.9458382081366572}",25,0,-149.03118266279148,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
1435,False,"{'a': 0.009, 'e': 0.9428781958844291}",25,0,-129.05563227765617,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
1436,False,"{'a': 0.009, 'e': 0.9398418110138517}",30,0,-222.05303231974094,"{0: 16, 1: 6, 2: 3, 3: 1, 4: 4}",0
1437,False,"{'a': 0.009, 'e': 0.9367292994704391}",35,0,-297.64255094152816,"{0: 14, 1: 8, 2: 7, 3: 2, 4: 4}",0
1438,False,"{'a': 0.009, 'e': 0.9335409133659249}",25,0,-214.54838293103313,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 4}",0
1439,False,"{'a': 0.009, 'e': 0.9302769109578407}",20,0,-63.34908886805504,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1440,False,"{'a': 0.009, 'e': 0.9269375566285959}",25,0,-185.44177493856532,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
1441,False,"{'a': 0.009, 'e': 0.923523120864066}",25,0,-79.13097394898271,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
1442,False,"{'a': 0.009, 'e': 0.9200338802316809}",20,14,-45.184065577889115,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
1443,False,"{'a': 0.009, 'e': 0.9164701173580241}",30,0,-120.08560483513668,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 1}",0
1444,False,"{'a': 0.009, 'e': 0.9128321209059408}",25,0,-78.58957503418395,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
1445,False,"{'a': 0.009, 'e': 0.909120185551153}",20,0,-88.88770387340259,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1446,False,"{'a': 0.009, 'e': 0.9053346119583957}",25,0,-207.58612585287963,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
