trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
411,False,"{'a': 0.001, 'e': 0.9171208228166051}",20,0,-98.13053931224043,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
412,False,"{'a': 0.001, 'e': 0.9167217549946823}",20,0,-52.28023523692604,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
413,False,"{'a': 0.001, 'e': 0.916321770451081}",20,0,-65.78322619494364,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
414,False,"{'a': 0.001, 'e': 0.9159208695857856}",20,0,-153.54647371015577,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
415,False,"{'a': 0.001, 'e': 0.9155190527996969}",25,0,-106.01548186058741,"{0: 11, 1: 4, 2: 10, 3: 0, 4: 0}",0
416,False,"{'a': 0.001, 'e': 0.9151163204946318}",25,13,-64.36590013404951,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 1}",1
417,False,"{'a': 0.001, 'e': 0.9147126730733223}",25,0,-53.642695979309636,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",0
418,False,"{'a': 0.001, 'e': 0.914308110939416}",25,0,-117.60994461013595,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
419,False,"{'a': 0.001, 'e': 0.913902634497475}",30,8,-73.58550439403254,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 1}",1
420,False,"{'a': 0.001, 'e': 0.9134962441529757}",25,0,-134.850685113186,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
421,False,"{'a': 0.001, 'e': 0.9130889403123083}",30,0,-140.96147675156183,"{0: 18, 1: 1, 2: 8, 3: 2, 4: 1}",0
422,False,"{'a': 0.001, 'e': 0.9126807233827767}",25,6,-90.0263157575756,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 2}",1
423,False,"{'a': 0.001, 'e': 0.9122715937725977}",30,0,-128.5052957916762,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
424,False,"{'a': 0.001, 'e': 0.911861551890901}",30,0,-107.00150031675031,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
425,False,"{'a': 0.001, 'e': 0.9114505981477284}",20,0,-128.1615355664289,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
426,False,"{'a': 0.001, 'e': 0.9110387329540337}",25,0,-128.00583705267562,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
427,False,"{'a': 0.001, 'e': 0.9106259567216819}",25,0,-141.26229457891802,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
428,False,"{'a': 0.001, 'e': 0.9102122698634492}",25,10,-56.0341782964704,"{0: 8, 1: 0, 2: 7, 3: 0, 4: 0}",1
429,False,"{'a': 0.001, 'e': 0.9097976727930226}",20,7,-23.67138289771654,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
430,False,"{'a': 0.001, 'e': 0.9093821659249989}",25,0,-28.974366321331797,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
431,False,"{'a': 0.001, 'e': 0.9089657496748851}",20,0,-48.795279657763885,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
432,False,"{'a': 0.001, 'e': 0.9085484244590974}",20,10,-13.41073139307786,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
433,False,"{'a': 0.001, 'e': 0.9081301906949609}",20,1,-156.06794441697338,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 2}",1
434,False,"{'a': 0.001, 'e': 0.9077110488007095}",25,0,-141.2467306447944,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
435,False,"{'a': 0.001, 'e': 0.9072909991954848}",20,0,-157.96769688641135,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
436,False,"{'a': 0.001, 'e': 0.9068700422993367}",25,0,-83.38167564425856,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
437,False,"{'a': 0.001, 'e': 0.9064481785332217}",25,0,-208.37514069227606,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
438,False,"{'a': 0.001, 'e': 0.9060254083190037}",30,0,-187.66967131701674,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
439,False,"{'a': 0.001, 'e': 0.9056017320794529}",25,0,-25.926943163487568,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
440,False,"{'a': 0.001, 'e': 0.9051771502382456}",25,0,-206.90429820947145,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
441,False,"{'a': 0.001, 'e': 0.9047516632199635}",30,0,-161.63907441495638,"{0: 15, 1: 4, 2: 8, 3: 2, 4: 1}",0
442,False,"{'a': 0.001, 'e': 0.9043252714500934}",25,0,-128.65978225651008,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
443,False,"{'a': 0.001, 'e': 0.9038979753550274}",20,0,-177.65899598357848,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
444,False,"{'a': 0.001, 'e': 0.9034697753620612}",20,0,-194.62038811459823,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
445,False,"{'a': 0.001, 'e': 0.903040671899395}",20,14,-11.159550089833914,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
446,False,"{'a': 0.001, 'e': 0.9026106653961321}",25,0,-123.23013815500819,"{0: 15, 1: 4, 2: 2, 3: 3, 4: 1}",0
447,False,"{'a': 0.001, 'e': 0.9021797562822791}",25,0,-42.96456154964444,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
448,False,"{'a': 0.001, 'e': 0.901747944988745}",25,0,-255.20184962589465,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 5}",0
449,False,"{'a': 0.001, 'e': 0.901315231947341}",25,0,-161.91396944049407,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
450,False,"{'a': 0.001, 'e': 0.9008816175907802}",30,0,-134.7751753319631,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
451,False,"{'a': 0.001, 'e': 0.9004471023526769}",25,0,-123.82375784575929,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
452,False,"{'a': 0.001, 'e': 0.9000116866675463}",20,0,-131.95357651604425,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
453,False,"{'a': 0.001, 'e': 0.899575370970804}",30,10,-8.566585384811109,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
454,False,"{'a': 0.001, 'e': 0.8991381556987657}",25,0,-150.2886443054899,"{0: 11, 1: 5, 2: 6, 3: 2, 4: 1}",0
455,False,"{'a': 0.001, 'e': 0.8987000412886466}",20,0,-105.98771269241124,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
456,False,"{'a': 0.001, 'e': 0.8982610281785611}",20,9,-16.0169935728446,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
457,False,"{'a': 0.001, 'e': 0.8978211168075223}",20,0,-80.89317375176499,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
458,False,"{'a': 0.001, 'e': 0.8973803076154415}",20,5,-45.76073895916046,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
459,False,"{'a': 0.001, 'e': 0.896938601043128}",20,0,-92.76003068619336,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
460,False,"{'a': 0.001, 'e': 0.8964959975322879}",35,0,-140.5332540213094,"{0: 26, 1: 2, 2: 4, 3: 0, 4: 3}",0
461,False,"{'a': 0.001, 'e': 0.8960524975255253}",20,0,-158.54729135994887,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
462,False,"{'a': 0.001, 'e': 0.8956081014663396}",20,0,-8.011889353865644,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
463,False,"{'a': 0.001, 'e': 0.8951628097991272}",20,0,-119.38378852487459,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 2}",0
464,False,"{'a': 0.001, 'e': 0.8947166229691795}",25,0,-28.265735683461532,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
465,False,"{'a': 0.001, 'e': 0.8942695414226836}",20,0,-54.888354399409344,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
466,False,"{'a': 0.001, 'e': 0.8938215656067205}",25,0,-194.24722160190123,"{0: 9, 1: 6, 2: 6, 3: 2, 4: 2}",0
467,False,"{'a': 0.001, 'e': 0.8933726959692665}",25,0,-161.06732614237148,"{0: 13, 1: 6, 2: 3, 3: 0, 4: 3}",0
468,False,"{'a': 0.001, 'e': 0.8929229329591909}",25,0,-147.9623748761183,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
469,False,"{'a': 0.001, 'e': 0.8924722770262568}",25,0,-210.05031075335512,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
470,False,"{'a': 0.001, 'e': 0.89202072862112}",20,0,-126.49025032274469,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
471,False,"{'a': 0.001, 'e': 0.8915682881953289}",25,0,-59.96268154198121,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
472,False,"{'a': 0.001, 'e': 0.891114956201324}",20,0,-142.12521702595572,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
473,False,"{'a': 0.001, 'e': 0.890660733092437}",30,0,-174.41398974304735,"{0: 14, 1: 6, 2: 6, 3: 3, 4: 1}",0
474,False,"{'a': 0.001, 'e': 0.8902056193228912}",25,0,-140.23785971388787,"{0: 17, 1: 2, 2: 1, 3: 3, 4: 2}",0
475,False,"{'a': 0.001, 'e': 0.8897496153478003}",20,0,-234.45613478172027,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
476,False,"{'a': 0.001, 'e': 0.8892927216231682}",25,0,-91.22433509561449,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
477,False,"{'a': 0.001, 'e': 0.8888349386058886}",30,0,-151.27146930976116,"{0: 17, 1: 4, 2: 5, 3: 3, 4: 1}",0
478,False,"{'a': 0.001, 'e': 0.8883762667537444}",25,0,-40.173954813579904,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
479,False,"{'a': 0.001, 'e': 0.8879167065254074}",25,0,-175.79872674022585,"{0: 9, 1: 7, 2: 5, 3: 3, 4: 1}",0
480,False,"{'a': 0.001, 'e': 0.8874562583804381}",25,0,-127.02480866692011,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
481,False,"{'a': 0.001, 'e': 0.8869949227792842}",20,0,-41.97188737840411,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
482,False,"{'a': 0.001, 'e': 0.8865327001832815}",25,0,-170.87025784065753,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
483,False,"{'a': 0.001, 'e': 0.8860695910546524}",25,0,-63.176484676375026,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
484,False,"{'a': 0.001, 'e': 0.8856055958565062}",25,0,-209.02108319378655,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
485,False,"{'a': 0.001, 'e': 0.8851407150528379}",25,10,-67.16350208086385,"{0: 7, 1: 4, 2: 2, 3: 2, 4: 0}",1
486,False,"{'a': 0.001, 'e': 0.8846749491085283}",30,0,-136.6514116057026,"{0: 20, 1: 4, 2: 2, 3: 2, 4: 2}",0
487,False,"{'a': 0.001, 'e': 0.8842082984893433}",20,0,-62.92208550535312,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
488,False,"{'a': 0.001, 'e': 0.8837407636619335}",20,0,-48.25210419248285,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
489,False,"{'a': 0.001, 'e': 0.8832723450938338}",20,0,-79.52543047738746,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
490,False,"{'a': 0.001, 'e': 0.8828030432534625}",30,1,-105.42232612689753,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 1}",1
491,False,"{'a': 0.001, 'e': 0.8823328586101216}",20,0,-96.85637842355916,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
492,False,"{'a': 0.001, 'e': 0.8818617916339955}",20,0,-150.8486688022678,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
493,False,"{'a': 0.001, 'e': 0.8813898427961513}",25,0,-225.41263712885137,"{0: 13, 1: 0, 2: 6, 3: 3, 4: 3}",0
494,False,"{'a': 0.001, 'e': 0.8809170125685377}",20,0,-78.52804102031722,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
495,False,"{'a': 0.001, 'e': 0.880443301423985}",30,0,-227.0682054845096,"{0: 16, 1: 3, 2: 5, 3: 3, 4: 3}",0
496,False,"{'a': 0.001, 'e': 0.8799687098362042}",25,0,-134.73944837574484,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
497,False,"{'a': 0.001, 'e': 0.879493238279787}",20,9,-4.879753292690955,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.001, 'e': 0.8790168872302047}",30,0,-142.9244468698117,"{0: 19, 1: 0, 2: 8, 3: 2, 4: 1}",0
499,False,"{'a': 0.001, 'e': 0.8785396571638084}",30,0,-107.89394653472641,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
500,False,"{'a': 0.001, 'e': 0.8780615485578283}",20,0,-161.83276795299284,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
501,False,"{'a': 0.001, 'e': 0.8775825618903728}",20,0,-26.866870905990403,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
502,False,"{'a': 0.001, 'e': 0.8771026976404284}",20,0,-106.94797459531397,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
503,False,"{'a': 0.001, 'e': 0.8766219562878595}",25,0,-86.49415364372074,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
504,False,"{'a': 0.001, 'e': 0.8761403383134074}",20,0,-89.44821250111269,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
505,False,"{'a': 0.001, 'e': 0.87565784419869}",35,0,-81.20640163487121,"{0: 26, 1: 4, 2: 3, 3: 1, 4: 1}",0
506,False,"{'a': 0.001, 'e': 0.8751744744262013}",25,0,-83.88534541209805,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
507,False,"{'a': 0.001, 'e': 0.8746902294793112}",20,5,-41.66625008190777,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 0}",1
508,False,"{'a': 0.001, 'e': 0.8742051098422645}",25,8,-129.83912115983958,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 2}",1
509,False,"{'a': 0.001, 'e': 0.8737191160001807}",30,12,-81.37622710938587,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 1}",1
510,False,"{'a': 0.001, 'e': 0.8732322484390538}",20,0,-42.363369718925476,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
511,False,"{'a': 0.001, 'e': 0.8727445076457513}",20,4,-13.407778439491285,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
512,False,"{'a': 0.001, 'e': 0.8722558941080137}",20,13,-17.851575075809237,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
513,False,"{'a': 0.001, 'e': 0.8717664083144548}",20,0,-128.25906135178786,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
514,False,"{'a': 0.001, 'e': 0.8712760507545603}",20,0,-126.96446446226082,"{0: 7, 1: 5, 2: 7, 3: 0, 4: 1}",0
515,False,"{'a': 0.001, 'e': 0.8707848219186876}",20,11,0.7536993852941984,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.001, 'e': 0.8702927222980654}",25,0,-243.25796011726294,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 4}",0
517,False,"{'a': 0.001, 'e': 0.8697997523847936}",30,0,-90.7906904158034,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
518,False,"{'a': 0.001, 'e': 0.8693059126718419}",30,0,-141.64688736460903,"{0: 16, 1: 6, 2: 5, 3: 2, 4: 1}",0
519,False,"{'a': 0.001, 'e': 0.8688112036530499}",30,0,-240.6996362303877,"{0: 17, 1: 2, 2: 3, 3: 5, 4: 3}",0
520,False,"{'a': 0.001, 'e': 0.8683156258231266}",20,0,-181.23211383061056,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
521,False,"{'a': 0.001, 'e': 0.8678191796776499}",20,0,-76.4596292665095,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
522,False,"{'a': 0.001, 'e': 0.8673218657130658}",20,0,-113.61562713933145,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
523,False,"{'a': 0.001, 'e': 0.8668236844266883}",30,0,-270.46803881225617,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 5}",0
524,False,"{'a': 0.001, 'e': 0.8663246363166986}",25,0,-116.05263015886881,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
525,False,"{'a': 0.001, 'e': 0.8658247218821449}",30,0,-139.34467711783958,"{0: 20, 1: 2, 2: 3, 3: 4, 4: 1}",0
526,False,"{'a': 0.001, 'e': 0.8653239416229412}",20,0,-86.76132470116089,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
527,False,"{'a': 0.001, 'e': 0.8648222960398682}",20,8,-9.876812680655675,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.001, 'e': 0.8643197856345712}",20,0,-159.16675287489272,"{0: 5, 1: 5, 2: 8, 3: 1, 4: 1}",0
529,False,"{'a': 0.001, 'e': 0.8638164109095605}",20,0,-57.72627999244624,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
530,False,"{'a': 0.001, 'e': 0.863312172368211}",20,0,-182.74821186209138,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
531,False,"{'a': 0.001, 'e': 0.862807070514761}",30,0,-164.1209701856602,"{0: 16, 1: 3, 2: 7, 3: 3, 4: 1}",0
532,False,"{'a': 0.001, 'e': 0.8623011058543124}",20,0,-84.37394787488415,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
533,False,"{'a': 0.001, 'e': 0.8617942788928298}",20,0,-85.09604697127975,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
534,False,"{'a': 0.001, 'e': 0.8612865901371402}",25,0,-228.47622014154007,"{0: 12, 1: 2, 2: 5, 3: 3, 4: 3}",0
535,False,"{'a': 0.001, 'e': 0.8607780400949321}",25,17,-29.358090338488786,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
536,False,"{'a': 0.001, 'e': 0.8602686292747557}",30,0,-194.23772068899012,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
537,False,"{'a': 0.001, 'e': 0.8597583581860216}",20,0,-164.6134234290128,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
538,False,"{'a': 0.001, 'e': 0.8592472273390012}",25,0,-83.9087512042983,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
539,False,"{'a': 0.001, 'e': 0.8587352372448249}",20,11,-11.063936227038269,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
540,False,"{'a': 0.001, 'e': 0.8582223884154829}",25,0,-67.3535002383731,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
541,False,"{'a': 0.001, 'e': 0.8577086813638242}",20,0,-51.60692776828824,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
542,False,"{'a': 0.001, 'e': 0.8571941166035554}",25,15,-3.384783398296115,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
543,False,"{'a': 0.001, 'e': 0.8566786946492415}",35,9,-198.10900629136515,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 4}",1
544,False,"{'a': 0.001, 'e': 0.8561624160163044}",25,0,-139.81365978356695,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
545,False,"{'a': 0.001, 'e': 0.8556452812210225}",20,0,-20.809611771671896,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
546,False,"{'a': 0.001, 'e': 0.8551272907805307}",20,0,-37.24152333265191,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
547,False,"{'a': 0.001, 'e': 0.8546084452128195}",25,0,-187.991886081801,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 4}",0
548,False,"{'a': 0.001, 'e': 0.8540887450367343}",20,0,-61.02117513975054,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
549,False,"{'a': 0.001, 'e': 0.8535681907719751}",30,0,-166.78780661661742,"{0: 19, 1: 2, 2: 4, 3: 3, 4: 2}",0
550,False,"{'a': 0.001, 'e': 0.8530467829390963}",30,0,-54.6880336398493,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
551,False,"{'a': 0.001, 'e': 0.8525245220595057}",20,4,-68.32946669305682,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 0}",1
552,False,"{'a': 0.001, 'e': 0.8520014086554641}",25,0,-112.8908123096588,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
553,False,"{'a': 0.001, 'e': 0.8514774432500848}",25,0,-22.240507205625413,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
554,False,"{'a': 0.001, 'e': 0.8509526263673333}",25,0,-122.00178723794168,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
555,False,"{'a': 0.001, 'e': 0.8504269585320262}",25,0,-132.99903507108908,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
556,False,"{'a': 0.001, 'e': 0.8499004402698315}",20,0,-180.22255909439596,"{0: 7, 1: 3, 2: 5, 3: 4, 4: 1}",0
557,False,"{'a': 0.001, 'e': 0.8493730721072673}",30,0,-160.37885779942303,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
558,False,"{'a': 0.001, 'e': 0.8488448545717019}",20,0,-113.55382654988395,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
559,False,"{'a': 0.001, 'e': 0.8483157881913526}",30,14,-34.51328718242176,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 0}",1
560,False,"{'a': 0.001, 'e': 0.8477858734952858}",20,0,-43.80980149879721,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
561,False,"{'a': 0.001, 'e': 0.8472551110134161}",25,0,-129.15348527639878,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
562,False,"{'a': 0.001, 'e': 0.846723501276506}",30,0,-235.63020305836417,"{0: 15, 1: 2, 2: 8, 3: 2, 4: 3}",0
563,False,"{'a': 0.001, 'e': 0.8461910448161652}",20,0,-54.37774103288229,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
564,False,"{'a': 0.001, 'e': 0.8456577421648501}",25,0,-72.11959229978413,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
565,False,"{'a': 0.001, 'e': 0.8451235938558634}",20,0,-21.843742833424873,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
566,False,"{'a': 0.001, 'e': 0.8445886004233532}",25,0,-38.16521169630597,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
567,False,"{'a': 0.001, 'e': 0.844052762402313}",20,0,-93.61301761635777,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
568,False,"{'a': 0.001, 'e': 0.8435160803285806}",20,0,-28.145993898574396,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
569,False,"{'a': 0.001, 'e': 0.8429785547388383}",30,0,-60.4417517930292,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
570,False,"{'a': 0.001, 'e': 0.8424401861706114}",20,0,-117.50242716045523,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
571,False,"{'a': 0.001, 'e': 0.8419009751622687}",20,0,-158.51692422358386,"{0: 7, 1: 5, 2: 6, 3: 0, 4: 2}",0
572,False,"{'a': 0.001, 'e': 0.841360922253021}",35,21,-22.397577230086146,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
573,False,"{'a': 0.001, 'e': 0.840820027982921}",20,0,-132.28576864879858,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
574,False,"{'a': 0.001, 'e': 0.8402782928928632}",20,11,-5.156806201824427,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.001, 'e': 0.8397357175245823}",25,0,-106.66037798799505,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
576,False,"{'a': 0.001, 'e': 0.8391923024206541}",20,11,-10.4921461333035,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
577,False,"{'a': 0.001, 'e': 0.8386480481244933}",30,0,-105.54295691715582,"{0: 20, 1: 5, 2: 2, 3: 2, 4: 1}",0
578,False,"{'a': 0.001, 'e': 0.8381029551803544}",25,15,-13.434072925124546,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
579,False,"{'a': 0.001, 'e': 0.8375570241333301}",25,8,-109.5501404499994,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 2}",1
580,False,"{'a': 0.001, 'e': 0.8370102555293514}",20,0,-36.59729237160426,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
581,False,"{'a': 0.001, 'e': 0.8364626499151869}",20,0,-40.17784230327776,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
582,False,"{'a': 0.001, 'e': 0.8359142078384423}",30,0,-55.429766154352,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
583,False,"{'a': 0.001, 'e': 0.8353649298475594}",30,8,-83.7127711801009,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 0}",1
584,False,"{'a': 0.001, 'e': 0.8348148164918164}",20,0,-120.91007648963553,"{0: 11, 1: 3, 2: 2, 3: 3, 4: 1}",0
585,False,"{'a': 0.001, 'e': 0.8342638683213264}",25,0,-52.71131171693041,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
586,False,"{'a': 0.001, 'e': 0.8337120858870376}",20,9,-18.675827903724496,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
587,False,"{'a': 0.001, 'e': 0.8331594697407324}",25,0,-76.18280389172918,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
588,False,"{'a': 0.001, 'e': 0.8326060204350269}",20,14,11.145898234678256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.001, 'e': 0.8320517385233703}",20,5,-43.815545468554824,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
590,False,"{'a': 0.001, 'e': 0.8314966245600446}",25,0,-84.26841408099602,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
591,False,"{'a': 0.001, 'e': 0.8309406791001634}",20,0,-52.0293769878265,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
592,False,"{'a': 0.001, 'e': 0.8303839026996727}",25,5,-70.77136797750684,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
593,False,"{'a': 0.001, 'e': 0.8298262959153483}",25,0,-26.560537645873094,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
594,False,"{'a': 0.001, 'e': 0.8292678593047971}",25,0,-9.609476294220823,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
