trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
85,False,"{'a': 0.5, 'e': 0.3999853149883513}",20,0,-82.8082413503222,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.08838369930580556}",25,11,15.079848754290705,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.5551133015206257}",20,0,-30.808969538316173,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.8859318072699817}",25,5,-51.56765009261733,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.9998433086476912}",20,8,-85.53300359466914,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 1}",1
90,False,"{'a': 0.5, 'e': 0.8689582973139933}",30,0,-136.59495347624227,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.5253219888177297}",20,7,-65.71693494628336,"{0: 7, 1: 1, 2: 3, 3: 2, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.05306853621402457}",25,0,-0.2392118410160462,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.4321779448847783}",25,13,-18.755602948953694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.8116121923430246}",20,0,-114.66493763337607,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.9923354691509287}",20,4,-160.83143773682872,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 3}",1
96,False,"{'a': 0.5, 'e': 0.9301004142012892}",25,4,-82.35340076494982,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 1}",1
97,False,"{'a': 0.5, 'e': 0.6401443394691997}",25,19,2.3094553278103063,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.1934586046207122}",25,6,-13.236737097827097,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.3005925437436371}",20,9,21.27230599711744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.7210481538680822}",35,0,-218.32482151103642,"{0: 22, 1: 3, 2: 5, 3: 1, 4: 4}",0
101,False,"{'a': 0.5, 'e': 0.9649660284921133}",20,0,-69.75626777102428,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.9726265649744922}",25,0,-143.76783472764635,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
103,False,"{'a': 0.5, 'e': 0.7421541968137826}",20,0,-8.512594102857221,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
