trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
40,True,"{'a': 0, 'e': 0}",25,7,28.044566907914803,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",30,23,-12.336157615560559,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",30,15,28.406319476767024,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,0,41.127143543971975,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0, 'e': 0}",20,6,16.255078253967262,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,4,-2.017687984316761,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
46,True,"{'a': 0, 'e': 0}",20,14,13.146968657961908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",20,9,-22.990996974722556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
48,True,"{'a': 0, 'e': 0}",30,7,38.455308126567985,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",25,15,-20.799147568400706,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
50,True,"{'a': 0, 'e': 0}",25,17,2.421736805979079,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",25,18,-9.165295430042612,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",20,0,-9.461543531454955,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
53,True,"{'a': 0, 'e': 0}",20,1,31.91323473080199,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",25,13,14.335684258542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",20,6,23.502458515323415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,14,9.650517184347732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",25,0,33.627041750937124,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,True,"{'a': 0, 'e': 0}",25,9,31.304623816044927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",25,11,22.035671980529646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",35,20,12.096245165342719,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",30,20,16.345795282818486,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",30,6,38.35896742534429,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",35,22,22.22115038601687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,0,28.02573417681213,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
65,True,"{'a': 0, 'e': 0}",25,6,29.934258813753793,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",30,12,-11.268377729052851,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
67,True,"{'a': 0, 'e': 0}",20,15,6.89435641955091,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,2,31.96363945752329,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",20,8,17.34311220351778,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",25,10,30.475018437995622,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,1,33.32797955830264,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",25,0,33.64869124397244,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
73,True,"{'a': 0, 'e': 0}",20,2,27.980137300586136,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",30,9,25.55854072621938,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",25,12,12.65923252890216,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,4,3.8752312509995797,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",20,6,17.362635865484865,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",25,9,30.49060208080893,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",25,11,24.694793857597247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",20,10,4.351275014896546,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,12,17.772672962782078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",25,16,18.25501488512252,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",25,18,12.599449855679513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",35,23,26.330835853054285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",25,16,14.507935564957661,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",20,5,20.824196376643595,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",20,16,5.787445881082061,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",25,0,18.583238827573133,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
89,True,"{'a': 0, 'e': 0}",25,18,9.116389732699604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",20,5,28.301879765595352,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",20,4,-1.486485677841313,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",20,0,28.78510927172098,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,True,"{'a': 0, 'e': 0}",25,13,-0.916064586835895,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",20,0,32.35701404017603,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,True,"{'a': 0, 'e': 0}",30,5,34.192491121790404,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",20,0,-7.977898442536331,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
97,True,"{'a': 0, 'e': 0}",25,12,20.264320836340527,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",25,19,-9.076799005379248,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",25,9,22.052138088139866,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",20,6,23.324729789892892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,True,"{'a': 0, 'e': 0}",20,10,20.01239322779187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,True,"{'a': 0, 'e': 0}",20,8,18.785953668969867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,True,"{'a': 0, 'e': 0}",30,0,41.51488772005028,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
104,True,"{'a': 0, 'e': 0}",30,6,42.8399038099732,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,True,"{'a': 0, 'e': 0}",30,10,27.967254980450015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,True,"{'a': 0, 'e': 0}",30,12,34.92080662328552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,True,"{'a': 0, 'e': 0}",25,11,22.078148325163955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,True,"{'a': 0, 'e': 0}",20,7,23.843464333163716,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,True,"{'a': 0, 'e': 0}",20,8,21.28141839454907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,True,"{'a': 0, 'e': 0}",25,13,1.0268251656572613,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
111,True,"{'a': 0, 'e': 0}",35,3,25.069102905534315,"{0: 31, 1: 0, 2: 0, 3: 1, 4: 0}",1
112,True,"{'a': 0, 'e': 0}",20,13,7.674039033999383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,True,"{'a': 0, 'e': 0}",25,0,31.10570570249538,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
114,True,"{'a': 0, 'e': 0}",20,5,-40.54787337702724,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
115,True,"{'a': 0, 'e': 0}",25,14,18.008680411469378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,True,"{'a': 0, 'e': 0}",30,6,35.73105795416201,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,True,"{'a': 0, 'e': 0}",20,2,30.624594179476766,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,True,"{'a': 0, 'e': 0}",20,10,17.6773232597665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,True,"{'a': 0, 'e': 0}",20,10,13.95123963494224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,True,"{'a': 0, 'e': 0}",20,11,17.496871581386184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,True,"{'a': 0, 'e': 0}",25,15,17.67990962463938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,True,"{'a': 0, 'e': 0}",20,9,20.675916579695865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,True,"{'a': 0, 'e': 0}",25,2,37.464183920150674,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,True,"{'a': 0, 'e': 0}",20,1,-7.234593139114032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
125,True,"{'a': 0, 'e': 0}",25,5,29.667357406854713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,True,"{'a': 0, 'e': 0}",25,8,27.930906432726736,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,True,"{'a': 0, 'e': 0}",20,0,31.72381699326294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,True,"{'a': 0, 'e': 0}",30,0,33.53229556643122,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
129,True,"{'a': 0, 'e': 0}",20,10,17.845617329437985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,True,"{'a': 0, 'e': 0}",30,16,20.085813626739863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,True,"{'a': 0, 'e': 0}",20,9,15.119780724620497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,True,"{'a': 0, 'e': 0}",35,16,33.96655789018617,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,True,"{'a': 0, 'e': 0}",20,2,22.779305469834682,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
134,True,"{'a': 0, 'e': 0}",20,0,-1.4034816772199052,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
135,True,"{'a': 0, 'e': 0}",20,0,27.488322294231764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,True,"{'a': 0, 'e': 0}",30,0,39.23154799628725,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
137,True,"{'a': 0, 'e': 0}",20,8,15.395959647848095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,True,"{'a': 0, 'e': 0}",20,5,24.562369549992873,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,True,"{'a': 0, 'e': 0}",25,3,41.476363629814166,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,True,"{'a': 0, 'e': 0}",20,9,16.663728599172643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,True,"{'a': 0, 'e': 0}",20,0,33.16104941332653,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
142,True,"{'a': 0, 'e': 0}",25,13,-23.217769002426248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
143,True,"{'a': 0, 'e': 0}",20,6,24.112550453287678,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,True,"{'a': 0, 'e': 0}",25,11,13.002534094188638,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,True,"{'a': 0, 'e': 0}",25,0,19.189881906766296,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
146,True,"{'a': 0, 'e': 0}",20,6,-19.83549397190979,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
147,True,"{'a': 0, 'e': 0}",25,19,7.8946014331959855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,True,"{'a': 0, 'e': 0}",20,0,-16.19818939358226,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
149,True,"{'a': 0, 'e': 0}",25,0,35.26497300290848,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,True,"{'a': 0, 'e': 0}",20,12,13.755249793690203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,True,"{'a': 0, 'e': 0}",20,14,11.327879908525485,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,True,"{'a': 0, 'e': 0}",25,14,21.091086655059712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,True,"{'a': 0, 'e': 0}",25,15,19.82168849041215,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,True,"{'a': 0, 'e': 0}",20,13,11.182979893692487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,True,"{'a': 0, 'e': 0}",20,0,28.83611473267403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,True,"{'a': 0, 'e': 0}",20,0,27.667202226383015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,True,"{'a': 0, 'e': 0}",25,14,19.855828793446012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,True,"{'a': 0, 'e': 0}",30,8,40.88914073046549,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,True,"{'a': 0, 'e': 0}",20,12,14.319552450900124,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,True,"{'a': 0, 'e': 0}",20,14,9.288205042646224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0, 'e': 0}",20,13,3.047241327745928,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,True,"{'a': 0, 'e': 0}",20,7,-18.186589984262763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
163,True,"{'a': 0, 'e': 0}",20,0,26.03790386603396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,True,"{'a': 0, 'e': 0}",30,17,17.99997975377262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,True,"{'a': 0, 'e': 0}",30,4,38.88094308237545,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,True,"{'a': 0, 'e': 0}",20,10,16.579351400875087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,True,"{'a': 0, 'e': 0}",20,8,19.226832827058814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,True,"{'a': 0, 'e': 0}",25,9,30.80885855580272,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,True,"{'a': 0, 'e': 0}",20,0,31.37120332651443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,True,"{'a': 0, 'e': 0}",20,11,-7.017926599715353,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
171,True,"{'a': 0, 'e': 0}",20,16,6.213181470851737,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,True,"{'a': 0, 'e': 0}",25,11,19.596669487051372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,True,"{'a': 0, 'e': 0}",25,16,14.299578540768081,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0, 'e': 0}",25,0,33.61201180375239,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,True,"{'a': 0, 'e': 0}",20,13,11.044810077938733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,True,"{'a': 0, 'e': 0}",20,8,21.73355648055624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,True,"{'a': 0, 'e': 0}",20,0,28.60188982689511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,True,"{'a': 0, 'e': 0}",25,19,12.252179604247294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,True,"{'a': 0, 'e': 0}",30,20,21.561662733866804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,True,"{'a': 0, 'e': 0}",30,16,-17.522969164897034,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
181,True,"{'a': 0, 'e': 0}",20,4,21.207785183449328,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,True,"{'a': 0, 'e': 0}",20,1,8.712713024510162,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
183,True,"{'a': 0, 'e': 0}",20,0,30.465192856200805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
184,True,"{'a': 0, 'e': 0}",20,8,21.548796032038776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,True,"{'a': 0, 'e': 0}",20,6,24.96997580652768,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,True,"{'a': 0, 'e': 0}",30,6,37.15703250400677,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,True,"{'a': 0, 'e': 0}",20,6,26.44186393206626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,True,"{'a': 0, 'e': 0}",25,5,26.852140619233225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,True,"{'a': 0, 'e': 0}",25,12,25.116552583935277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,True,"{'a': 0, 'e': 0}",25,19,11.021499271445782,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,True,"{'a': 0, 'e': 0}",25,14,25.781007174980367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,True,"{'a': 0, 'e': 0}",25,3,34.57109675229622,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,True,"{'a': 0, 'e': 0}",20,16,6.385317024579985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,True,"{'a': 0, 'e': 0}",20,12,14.81456060424715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,True,"{'a': 0, 'e': 0}",25,2,37.234320427529184,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,True,"{'a': 0, 'e': 0}",20,0,33.039907719065624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,True,"{'a': 0, 'e': 0}",20,16,7.550815179761001,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,True,"{'a': 0, 'e': 0}",20,3,14.819457023586553,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,True,"{'a': 0, 'e': 0}",25,0,39.881820790421095,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
200,True,"{'a': 0, 'e': 0}",25,0,35.376495140624364,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
201,True,"{'a': 0, 'e': 0}",20,6,22.22141663123229,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,True,"{'a': 0, 'e': 0}",20,10,16.76066850142953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,True,"{'a': 0, 'e': 0}",20,11,17.070261547272608,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,True,"{'a': 0, 'e': 0}",20,0,25.46648269371315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,True,"{'a': 0, 'e': 0}",25,16,18.806112407142088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,True,"{'a': 0, 'e': 0}",20,0,29.54180875716151,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
207,True,"{'a': 0, 'e': 0}",30,17,20.121061932344094,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,True,"{'a': 0, 'e': 0}",20,8,21.785916414094284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,True,"{'a': 0, 'e': 0}",20,10,11.507141495181719,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,True,"{'a': 0, 'e': 0}",25,7,30.084230548156626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,True,"{'a': 0, 'e': 0}",25,8,30.2787169532123,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,True,"{'a': 0, 'e': 0}",25,18,11.187378811021729,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,True,"{'a': 0, 'e': 0}",25,20,10.449019362417552,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,True,"{'a': 0, 'e': 0}",20,5,27.019757596907667,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,True,"{'a': 0, 'e': 0}",20,7,19.189655967972108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,True,"{'a': 0, 'e': 0}",20,11,13.55065761901493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,True,"{'a': 0, 'e': 0}",20,16,6.735476183102581,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,True,"{'a': 0, 'e': 0}",20,3,26.725422494314287,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,True,"{'a': 0, 'e': 0}",20,14,12.059344857645328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,True,"{'a': 0, 'e': 0}",25,15,16.678451095142044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,True,"{'a': 0, 'e': 0}",25,17,13.644395225286255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,True,"{'a': 0, 'e': 0}",20,9,19.403186575589746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,True,"{'a': 0, 'e': 0}",20,10,15.160720993547628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,True,"{'a': 0, 'e': 0}",20,1,6.460915601443331,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
225,True,"{'a': 0, 'e': 0}",25,5,30.134682431309002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,True,"{'a': 0, 'e': 0}",30,4,40.2516118653847,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,True,"{'a': 0, 'e': 0}",25,15,16.574972880494435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,True,"{'a': 0, 'e': 0}",30,7,31.658258847604248,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,True,"{'a': 0, 'e': 0}",20,14,11.448135666483688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,True,"{'a': 0, 'e': 0}",20,0,29.581974543851025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
231,True,"{'a': 0, 'e': 0}",25,9,22.025991308821922,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,True,"{'a': 0, 'e': 0}",25,15,17.73195631793795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,True,"{'a': 0, 'e': 0}",25,14,20.279519232740952,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,True,"{'a': 0, 'e': 0}",20,13,10.325313672423292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,True,"{'a': 0, 'e': 0}",25,0,36.97053847477923,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
236,True,"{'a': 0, 'e': 0}",20,8,22.550024797807303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,True,"{'a': 0, 'e': 0}",20,4,3.633948864996971,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
238,True,"{'a': 0, 'e': 0}",25,7,27.617025152272397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,True,"{'a': 0, 'e': 0}",20,13,13.205621428880807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,True,"{'a': 0, 'e': 0}",20,5,15.806971918879693,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,True,"{'a': 0, 'e': 0}",30,17,24.11687225695711,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,True,"{'a': 0, 'e': 0}",20,16,9.260648987443975,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,True,"{'a': 0, 'e': 0}",25,11,-12.673089916345408,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
244,True,"{'a': 0, 'e': 0}",25,5,21.853119029870367,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,True,"{'a': 0, 'e': 0}",30,13,-9.364027986976797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
246,True,"{'a': 0, 'e': 0}",20,12,11.74339078239414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,True,"{'a': 0, 'e': 0}",20,12,13.236232357307214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,True,"{'a': 0, 'e': 0}",25,3,33.73718760575239,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,True,"{'a': 0, 'e': 0}",25,0,30.108074873846174,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
250,True,"{'a': 0, 'e': 0}",20,2,31.243232131034453,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
